ng31303
==== Sun 28 Sep 2025 03:42:39 AM EDT | job 50266184 | node ng31303 ====
model= instance= sa_anneal=
SLURM_JOB_GPUS=1
CUDA_VISIBLE_DEVICES=0
0, GPU-1a287f03-a0ae-a34e-0169-62ebbbd530c8, NVIDIA A100-SXM4-40GB
=== KL-controlled VCA (IG-2) start ===
[cfg] T0=2  T_min=0.001  delta_kl=1.000e-02  mode=fo+so  inner_steps=10  w_clip=1000000.0  B_est=128  B_train=128
[0000] T=2 -> 1.9724  ΔT=-2.761e-02  (FO=-2.761e-02, SO=-3.370e-01) | E_p: mean=35.1798 min=30.3467 max=39.188 | E_π̂=33.7308  ΔÊ=1.449  Var_π̂=2.81844  ζ̂=0.176152 | ESS=32.4 (25.3%)  S≈204.518 -> 204.975 | F(λ;T): -373.856 -> F(λ;T_next): -369.519 | grad_norm≈3.25
[0336] T=0.12117 -> 0.12088  ΔT=-2.948e-04  (FO=-2.948e-04, SO=-3.005e-03) | E_p: mean=14.4579 min=11.5356 max=17.8072 | E_π̂=13.9598  ΔÊ=0.498114  Var_π̂=0.477616  ζ̂=2215.41 | ESS=7.7 (6.0%)  S≈135.589 -> 136.638 | F(λ;T): -1.97175 -> F(λ;T_next): -1.91782 | grad_norm≈3.11
[WARN] Low ESS at step 336: ESS=7.7 (6.0% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0337] T=0.12088 -> 0.12061  ΔT=-2.728e-04  (FO=-2.728e-04, SO=-1.757e-03) | E_p: mean=14.5102 min=11.9042 max=16.5114 | E_π̂=13.9745  ΔÊ=0.535703  Var_π̂=1.38371  ζ̂=6481.17 | ESS=12.8 (10.0%)  S≈136.34 -> 134.708 | F(λ;T): -1.97024 -> F(λ;T_next): -1.88499 | grad_norm≈3.87
[0338] T=0.12061 -> 0.11975  ΔT=-8.521e-04  (FO=-8.521e-04, SO=-2.310e-03) | E_p: mean=14.3721 min=12.1564 max=16.475 | E_π̂=14.2014  ΔÊ=0.170698  Var_π̂=0.79287  ζ̂=3747.43 | ESS=10.0 (7.8%)  S≈134.352 -> 133.696 | F(λ;T): -1.83152 -> F(λ;T_next): -1.7859 | grad_norm≈3.44
[WARN] Low ESS at step 338: ESS=10.0 (7.8% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0339] T=0.11975 -> 0.11965  ΔT=-1.001e-04  (FO=-1.001e-04, SO=-3.820e-03) | E_p: mean=14.41 min=12.3702 max=16.9896 | E_π̂=12.977  ΔÊ=1.43305  Var_π̂=0.281894  ζ̂=1370.68 | ESS=1.8 (1.4%)  S≈135.201 -> 134.36 | F(λ;T): -1.78076 -> F(λ;T_next): -1.78912 | grad_norm≈3.88
[WARN] Low ESS at step 339: ESS=1.8 (1.4% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0340] T=0.11965 -> 0.11838  ΔT=-1.271e-03  (FO=-1.271e-03, SO=-2.291e-03) | E_p: mean=14.5372 min=12.061 max=16.6555 | E_π̂=14.4245  ΔÊ=0.112633  Var_π̂=0.781315  ζ̂=3811.78 | ESS=3.7 (2.9%)  S≈135.763 -> 135.41 | F(λ;T): -1.70728 -> F(λ;T_next): -1.64298 | grad_norm≈4.28
[WARN] Low ESS at step 340: ESS=3.7 (2.9% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0341] T=0.11838 -> 0.11412  ΔT=-4.266e-03  (FO=-inf, SO=-4.266e-03) | E_p: mean=14.2611 min=11.4332 max=17.1671 | E_π̂=14.4695  ΔÊ=0  Var_π̂=0.215825  ζ̂=1098.9 | ESS=2.3 (1.8%)  S≈133.733 -> 133.121 | F(λ;T): -1.5705 -> F(λ;T_next): -1.01805 | grad_norm≈3.77
[WARN] Low ESS at step 341: ESS=2.3 (1.8% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0342] T=0.11412 -> 0.11389  ΔT=-2.306e-04  (FO=-2.306e-04, SO=-3.162e-03) | E_p: mean=14.1988 min=11.7005 max=16.9915 | E_π̂=13.6341  ΔÊ=0.564617  Var_π̂=0.339249  ζ̂=2000.47 | ESS=3.3 (2.6%)  S≈133.688 -> 130.732 | F(λ;T): -1.05713 -> F(λ;T_next): -1.04504 | grad_norm≈3.66
[WARN] Low ESS at step 342: ESS=3.3 (2.6% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0343] T=0.11389 -> 0.1117  ΔT=-2.187e-03  (FO=-3.516e-03, SO=-2.187e-03) | E_p: mean=13.6599 min=11.472 max=15.5837 | E_π̂=13.623  ΔÊ=0.0368881  Var_π̂=0.703319  ζ̂=4181 | ESS=11.8 (9.2%)  S≈129.434 -> 129.676 | F(λ;T): -1.08073 -> F(λ;T_next): -0.708384 | grad_norm≈4.57
[WARN] Low ESS at step 343: ESS=11.8 (9.2% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0344] T=0.1117 -> 0.11157  ΔT=-1.238e-04  (FO=-1.238e-04, SO=-6.417e-03) | E_p: mean=13.8929 min=11.8985 max=16.3047 | E_π̂=12.8853  ΔÊ=1.0076  Var_π̂=0.0756035  ζ̂=485.687 | ESS=1.3 (1.0%)  S≈130.139 -> 130.864 | F(λ;T): -0.643379 -> F(λ;T_next): -0.690473 | grad_norm≈4.98
[WARN] Low ESS at step 344: ESS=1.3 (1.0% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0345] T=0.11157 -> 0.11096  ΔT=-6.101e-04  (FO=-6.101e-04, SO=-1.795e-03) | E_p: mean=13.7145 min=11.5007 max=16.2108 | E_π̂=13.5104  ΔÊ=0.20405  Var_π̂=0.961879  ζ̂=6206.71 | ESS=9.9 (7.7%)  S≈129.045 -> 129.124 | F(λ;T): -0.683698 -> F(λ;T_next): -0.639814 | grad_norm≈3.69
[WARN] Low ESS at step 345: ESS=9.9 (7.7% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0346] T=0.11096 -> 0.10959  ΔT=-1.373e-03  (FO=-1.373e-03, SO=-2.037e-03) | E_p: mean=13.6152 min=11.2546 max=16.2416 | E_π̂=13.5255  ΔÊ=0.0896606  Var_π̂=0.730628  ζ̂=4819.06 | ESS=5.1 (4.0%)  S≈128.099 -> 129.386 | F(λ;T): -0.599186 -> F(λ;T_next): -0.415486 | grad_norm≈4.48
[WARN] Low ESS at step 346: ESS=5.1 (4.0% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0347] T=0.10959 -> 0.109  ΔT=-5.934e-04  (FO=-5.934e-04, SO=-1.944e-03) | E_p: mean=13.512 min=11.1534 max=15.9695 | E_π̂=13.3096  ΔÊ=0.202397  Var_π̂=0.763338  ζ̂=5291.96 | ESS=9.8 (7.7%)  S≈128.016 -> 126.384 | F(λ;T): -0.51736 -> F(λ;T_next): -0.380641 | grad_norm≈3.36
[WARN] Low ESS at step 347: ESS=9.8 (7.7% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0348] T=0.109 -> 0.10851  ΔT=-4.827e-04  (FO=-4.827e-04, SO=-1.586e-03) | E_p: mean=13.6298 min=11.2645 max=16.2262 | E_π̂=13.3837  ΔÊ=0.246103  Var_π̂=1.12263  ζ̂=7953.65 | ESS=3.0 (2.3%)  S≈128.682 -> 126.649 | F(λ;T): -0.396201 -> F(λ;T_next): -0.342834 | grad_norm≈4.07
[WARN] Low ESS at step 348: ESS=3.0 (2.3% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0349] T=0.10851 -> 0.10788  ΔT=-6.382e-04  (FO=-6.382e-04, SO=-1.726e-03) | E_p: mean=13.4199 min=11.0822 max=16.5708 | E_π̂=13.2354  ΔÊ=0.184524  Var_π̂=0.931367  ζ̂=6716.81 | ESS=16.5 (12.9%)  S≈126.992 -> 126.182 | F(λ;T): -0.360655 -> F(λ;T_next): -0.247404 | grad_norm≈4.39
[0350] T=0.10788 -> 0.10765  ΔT=-2.234e-04  (FO=-2.234e-04, SO=-2.317e-03) | E_p: mean=13.4377 min=10.4216 max=15.9458 | E_π̂=12.9167  ΔÊ=0.521004  Var_π̂=0.504445  ζ̂=3724.79 | ESS=10.3 (8.1%)  S≈126.755 -> 127.034 | F(λ;T): -0.236243 -> F(λ;T_next): -0.203188 | grad_norm≈4.04
[WARN] Low ESS at step 350: ESS=10.3 (8.1% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0351] T=0.10765 -> 0.10641  ΔT=-1.245e-03  (FO=-1.245e-03, SO=-1.602e-03) | E_p: mean=13.5822 min=11.2311 max=17.0896 | E_π̂=13.4891  ΔÊ=0.0930653  Var_π̂=1.04723  ζ̂=7797.04 | ESS=15.6 (12.2%)  S≈127.824 -> 126.283 | F(λ;T): -0.178492 -> F(λ;T_next): 0.0262417 | grad_norm≈5.79
[0352] T=0.10641 -> 0.1059  ΔT=-5.037e-04  (FO=-5.037e-04, SO=-2.647e-03) | E_p: mean=13.5611 min=10.6698 max=15.9155 | E_π̂=13.3363  ΔÊ=0.224808  Var_π̂=0.365899  ζ̂=2854.05 | ESS=3.3 (2.6%)  S≈127.541 -> 124.215 | F(λ;T): -0.0102471 -> F(λ;T_next): 0.0255031 | grad_norm≈3.78
[WARN] Low ESS at step 352: ESS=3.3 (2.6% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0353] T=0.1059 -> 0.1057  ΔT=-2.094e-04  (FO=-2.094e-04, SO=-1.855e-03) | E_p: mean=13.201 min=10.9933 max=15.287 | E_π̂=12.6654  ΔÊ=0.535633  Var_π̂=0.731252  ζ̂=5813.13 | ESS=9.4 (7.4%)  S≈124.493 -> 125.18 | F(λ;T): 0.0166944 -> F(λ;T_next): 0.0813557 | grad_norm≈7.6
[WARN] Low ESS at step 353: ESS=9.4 (7.4% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0354] T=0.1057 -> 0.10557  ΔT=-1.220e-04  (FO=-1.220e-04, SO=-4.543e-03) | E_p: mean=13.3641 min=11.1313 max=16.2796 | E_π̂=12.4486  ΔÊ=0.915483  Var_π̂=0.120964  ζ̂=969.252 | ESS=1.3 (1.0%)  S≈126.429 -> 127.386 | F(λ;T): 0.0011877 -> F(λ;T_next): 0.0324108 | grad_norm≈4.86
[WARN] Low ESS at step 354: ESS=1.3 (1.0% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0355] T=0.10557 -> 0.10533  ΔT=-2.467e-04  (FO=-2.467e-04, SO=-2.628e-03) | E_p: mean=13.259 min=11.1581 max=15.9077 | E_π̂=12.8071  ΔÊ=0.45186  Var_π̂=0.35967  ζ̂=2895.29 | ESS=5.3 (4.2%)  S≈124.489 -> 125.476 | F(λ;T): 0.11635 -> F(λ;T_next): 0.0678087 | grad_norm≈3.24
[WARN] Low ESS at step 355: ESS=5.3 (4.2% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0356] T=0.10533 -> 0.10372  ΔT=-1.605e-03  (FO=-inf, SO=-1.605e-03) | E_p: mean=13.2378 min=11.5183 max=15.9843 | E_π̂=14.1955  ΔÊ=0  Var_π̂=0.955736  ζ̂=7765.86 | ESS=2.0 (1.6%)  S≈124.963 -> 123.398 | F(λ;T): 0.0758074 -> F(λ;T_next): 0.296287 | grad_norm≈2.96
[WARN] Low ESS at step 356: ESS=2.0 (1.6% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0357] T=0.10372 -> 0.10188  ΔT=-1.846e-03  (FO=-1.846e-03, SO=-1.992e-03) | E_p: mean=13.0867 min=11.0754 max=15.1237 | E_π̂=13.0284  ΔÊ=0.0582924  Var_π̂=0.583442  ζ̂=5041.05 | ESS=10.1 (7.9%)  S≈123.371 -> 125.433 | F(λ;T): 0.290416 -> F(λ;T_next): 0.51102 | grad_norm≈3.47
[WARN] Low ESS at step 357: ESS=10.1 (7.9% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0358] T=0.10188 -> 0.10173  ΔT=-1.455e-04  (FO=-1.455e-04, SO=-1.460e-03) | E_p: mean=13.1191 min=11.1826 max=15.6329 | E_π̂=12.4058  ΔÊ=0.713295  Var_π̂=1.01111  ζ̂=9386.63 | ESS=9.0 (7.0%)  S≈123.636 -> 123.497 | F(λ;T): 0.52358 -> F(λ;T_next): 0.510992 | grad_norm≈4.96
[WARN] Low ESS at step 358: ESS=9.0 (7.0% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0359] T=0.10173 -> 0.099134  ΔT=-2.597e-03  (FO=-inf, SO=-2.597e-03) | E_p: mean=13.0486 min=11.1594 max=15.2701 | E_π̂=13.269  ΔÊ=0  Var_π̂=0.317693  ζ̂=2966.22 | ESS=4.6 (3.6%)  S≈123.616 -> 120.935 | F(λ;T): 0.473084 -> F(λ;T_next): 0.836077 | grad_norm≈3.99
[WARN] Low ESS at step 359: ESS=4.6 (3.6% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0360] T=0.099134 -> 0.098658  ΔT=-4.761e-04  (FO=-4.761e-04, SO=-1.287e-03) | E_p: mean=12.8209 min=10.2836 max=14.9788 | E_π̂=12.6144  ΔÊ=0.206432  Var_π̂=1.16564  ζ̂=12069.1 | ESS=7.2 (5.6%)  S≈120.949 -> 119.204 | F(λ;T): 0.830755 -> F(λ;T_next): 0.909716 | grad_norm≈4.88
[WARN] Low ESS at step 360: ESS=7.2 (5.6% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0361] T=0.098658 -> 0.098461  ΔT=-1.965e-04  (FO=-1.965e-04, SO=-1.882e-03) | E_p: mean=12.6277 min=10.5777 max=15.0549 | E_π̂=12.1323  ΔÊ=0.495373  Var_π̂=0.534697  ζ̂=5643.94 | ESS=3.7 (2.9%)  S≈118.969 -> 120.788 | F(λ;T): 0.890471 -> F(λ;T_next): 0.940516 | grad_norm≈3.86
[WARN] Low ESS at step 361: ESS=3.7 (2.9% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0362] T=0.098461 -> 0.097934  ΔT=-5.274e-04  (FO=-5.274e-04, SO=-2.330e-03) | E_p: mean=12.7623 min=10.5847 max=15.0514 | E_π̂=12.5784  ΔÊ=0.183819  Var_π̂=0.34621  ζ̂=3683.64 | ESS=1.7 (1.3%)  S≈120.332 -> 119.307 | F(λ;T): 0.914209 -> F(λ;T_next): 0.966903 | grad_norm≈3.5
[WARN] Low ESS at step 362: ESS=1.7 (1.3% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0363] T=0.097934 -> 0.097792  ΔT=-1.424e-04  (FO=-1.424e-04, SO=-2.251e-03) | E_p: mean=12.6382 min=10.5365 max=14.7459 | E_π̂=11.9646  ΔÊ=0.673532  Var_π̂=0.363167  ζ̂=3947.97 | ESS=3.7 (2.9%)  S≈119.191 -> 117.69 | F(λ;T): 0.965312 -> F(λ;T_next): 1.04608 | grad_norm≈3.27
[WARN] Low ESS at step 363: ESS=3.7 (2.9% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0364] T=0.097792 -> 0.097677  ΔT=-1.143e-04  (FO=-1.143e-04, SO=-3.256e-03) | E_p: mean=12.4272 min=10.4486 max=14.4575 | E_π̂=11.5903  ΔÊ=0.836892  Var_π̂=0.17254  ζ̂=1886.62 | ESS=1.3 (1.0%)  S≈117.636 -> 118.642 | F(λ;T): 0.923428 -> F(λ;T_next): 1.01984 | grad_norm≈3.12
[WARN] Low ESS at step 364: ESS=1.3 (1.0% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0365] T=0.097677 -> 0.097559  ΔT=-1.180e-04  (FO=-1.180e-04, SO=-1.430e-03) | E_p: mean=12.6453 min=10.655 max=14.6998 | E_π̂=11.8365  ΔÊ=0.808736  Var_π̂=0.88975  ζ̂=9774.5 | ESS=6.0 (4.7%)  S≈118.921 -> 118.6 | F(λ;T): 1.02935 -> F(λ;T_next): 1.05069 | grad_norm≈4.02
[WARN] Low ESS at step 365: ESS=6.0 (4.7% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0366] T=0.097559 -> 0.097418  ΔT=-1.409e-04  (FO=-1.409e-04, SO=-3.312e-03) | E_p: mean=12.6938 min=10.9824 max=15.0827 | E_π̂=12.0181  ΔÊ=0.675726  Var_π̂=0.165144  ζ̂=1823.01 | ESS=4.0 (3.1%)  S≈119.169 -> 117.019 | F(λ;T): 1.0678 -> F(λ;T_next): 1.00159 | grad_norm≈4.14
[WARN] Low ESS at step 366: ESS=4.0 (3.1% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0367] T=0.097418 -> 0.097266  ΔT=-1.521e-04  (FO=-1.521e-04, SO=-1.512e-03) | E_p: mean=12.5507 min=10.5021 max=14.7674 | E_π̂=11.9268  ΔÊ=0.623918  Var_π̂=0.787875  ζ̂=8747.68 | ESS=10.0 (7.8%)  S≈118.479 -> 118.011 | F(λ;T): 1.00866 -> F(λ;T_next): 1.0667 | grad_norm≈3.63
[WARN] Low ESS at step 367: ESS=10.0 (7.8% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0368] T=0.097266 -> 0.096548  ΔT=-7.179e-04  (FO=-7.179e-04, SO=-4.044e-03) | E_p: mean=12.4742 min=10.5549 max=14.3653 | E_π̂=12.3425  ΔÊ=0.131791  Var_π̂=0.109438  ζ̂=1222.7 | ESS=2.2 (1.7%)  S≈117.442 -> 116.848 | F(λ;T): 1.05113 -> F(λ;T_next): 1.1346 | grad_norm≈3.27
[WARN] Low ESS at step 368: ESS=2.2 (1.7% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0369] T=0.096548 -> 0.096424  ΔT=-1.248e-04  (FO=-1.248e-04, SO=-2.667e-03) | E_p: mean=12.4593 min=10.6847 max=14.5265 | E_π̂=11.7125  ΔÊ=0.746788  Var_π̂=0.244294  ζ̂=2811.46 | ESS=4.0 (3.1%)  S≈117.303 -> 117.841 | F(λ;T): 1.13384 -> F(λ;T_next): 1.16314 | grad_norm≈6.45
[WARN] Low ESS at step 369: ESS=4.0 (3.1% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0370] T=0.096424 -> 0.096365  ΔT=-5.873e-05  (FO=-5.873e-05, SO=-1.722e-03) | E_p: mean=12.5218 min=9.93577 max=14.9679 | E_π̂=10.9387  ΔÊ=1.58311  Var_π̂=0.583045  ζ̂=6744.78 | ESS=1.7 (1.3%)  S≈118.062 -> 119.252 | F(λ;T): 1.13785 -> F(λ;T_next): 1.15403 | grad_norm≈5.99
[WARN] Low ESS at step 370: ESS=1.7 (1.3% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0371] T=0.096365 -> 0.096178  ΔT=-1.866e-04  (FO=-1.866e-04, SO=-1.768e-03) | E_p: mean=12.6547 min=10.7424 max=15.1103 | E_π̂=12.1569  ΔÊ=0.497754  Var_π̂=0.551745  ζ̂=6398.27 | ESS=12.2 (9.5%)  S≈118.822 -> 117.425 | F(λ;T): 1.20437 -> F(λ;T_next): 1.21473 | grad_norm≈4.59
[WARN] Low ESS at step 371: ESS=12.2 (9.5% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0372] T=0.096178 -> 0.096059  ΔT=-1.189e-04  (FO=-1.189e-04, SO=-1.163e-03) | E_p: mean=12.3707 min=9.83173 max=14.3521 | E_π̂=11.593  ΔÊ=0.777737  Var_π̂=1.26591  ζ̂=14794.2 | ESS=14.1 (11.0%)  S≈116.195 -> 116.337 | F(λ;T): 1.19525 -> F(λ;T_next): 1.19026 | grad_norm≈4.3
[0373] T=0.096059 -> 0.091915  ΔT=-4.144e-03  (FO=-inf, SO=-4.144e-03) | E_p: mean=12.2623 min=10.273 max=14.0638 | E_π̂=12.3329  ΔÊ=0  Var_π̂=0.0991413  ζ̂=1164.38 | ESS=1.4 (1.1%)  S≈115.394 -> 114.396 | F(λ;T): 1.17762 -> F(λ;T_next): 1.71269 | grad_norm≈4.07
[WARN] Low ESS at step 373: ESS=1.4 (1.1% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0374] T=0.091915 -> 0.091784  ΔT=-1.313e-04  (FO=-1.313e-04, SO=-1.596e-03) | E_p: mean=12.2535 min=10.0091 max=14.0246 | E_π̂=11.61  ΔÊ=0.643588  Var_π̂=0.560728  ζ̂=7856.12 | ESS=13.2 (10.3%)  S≈114.817 -> 114.864 | F(λ;T): 1.70011 -> F(λ;T_next): 1.71805 | grad_norm≈4.17
[0375] T=0.091784 -> 0.088385  ΔT=-3.398e-03  (FO=-inf, SO=-3.398e-03) | E_p: mean=12.4067 min=10.5521 max=14.3225 | E_π̂=12.4785  ΔÊ=0  Var_π̂=0.122912  ζ̂=1731.94 | ESS=1.4 (1.1%)  S≈116.582 -> 113.537 | F(λ;T): 1.70632 -> F(λ;T_next): 2.14908 | grad_norm≈4.74
[WARN] Low ESS at step 375: ESS=1.4 (1.1% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0376] T=0.088385 -> 0.088328  ΔT=-5.788e-05  (FO=-5.788e-05, SO=-1.424e-02) | E_p: mean=12.1468 min=10.3329 max=14.7001 | E_π̂=10.797  ΔÊ=1.34977  Var_π̂=0.0060167  ζ̂=98.5904 | ESS=1.0 (0.8%)  S≈113.554 -> 114.482 | F(λ;T): 2.11027 -> F(λ;T_next): 2.12003 | grad_norm≈3.12
[WARN] Low ESS at step 376: ESS=1.0 (0.8% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0377] T=0.088328 -> 0.088232  ΔT=-9.574e-05  (FO=-9.574e-05, SO=-2.028e-03) | E_p: mean=12.1711 min=10.5758 max=14.5768 | E_π̂=11.3562  ΔÊ=0.814898  Var_π̂=0.296012  ζ̂=4863.22 | ESS=4.5 (3.5%)  S≈113.807 -> 110.786 | F(λ;T): 2.11885 -> F(λ;T_next): 2.06334 | grad_norm≈3.41
[WARN] Low ESS at step 377: ESS=4.5 (3.5% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0378] T=0.088232 -> 0.088173  ΔT=-5.840e-05  (FO=-5.840e-05, SO=-1.875e-03) | E_p: mean=12.0263 min=9.98168 max=14.2518 | E_π̂=10.6933  ΔÊ=1.33296  Var_π̂=0.344662  ζ̂=5687.11 | ESS=4.0 (3.1%)  S≈111.936 -> 113.048 | F(λ;T): 2.14997 -> F(λ;T_next): 2.08765 | grad_norm≈5.25
[WARN] Low ESS at step 378: ESS=4.0 (3.1% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0379] T=0.088173 -> 0.088109  ΔT=-6.474e-05  (FO=-6.474e-05, SO=-1.447e-03) | E_p: mean=12.0197 min=10.3706 max=13.8319 | E_π̂=10.8188  ΔÊ=1.20092  Var_π̂=0.577437  ζ̂=9553.29 | ESS=2.0 (1.6%)  S≈112.71 -> 109.016 | F(λ;T): 2.08166 -> F(λ;T_next): 2.05411 | grad_norm≈3.54
[WARN] Low ESS at step 379: ESS=2.0 (1.6% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0380] T=0.088109 -> 0.087993  ΔT=-1.155e-04  (FO=-1.155e-04, SO=-1.925e-03) | E_p: mean=11.7382 min=9.64097 max=14.7194 | E_π̂=11.0659  ΔÊ=0.672338  Var_π̂=0.325377  ζ̂=5398.98 | ESS=3.1 (2.4%)  S≈109.653 -> 107.302 | F(λ;T): 2.07682 -> F(λ;T_next): 2.11137 | grad_norm≈4.33
[WARN] Low ESS at step 380: ESS=3.1 (2.4% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0381] T=0.087993 -> 0.087602  ΔT=-3.909e-04  (FO=-3.909e-04, SO=-2.651e-03) | E_p: mean=11.4871 min=9.64803 max=13.6411 | E_π̂=11.289  ΔÊ=0.198068  Var_π̂=0.170594  ζ̂=2845.55 | ESS=4.8 (3.8%)  S≈106.342 -> 109.79 | F(λ;T): 2.12969 -> F(λ;T_next): 2.12793 | grad_norm≈4.33
[WARN] Low ESS at step 381: ESS=4.8 (3.8% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0382] T=0.087602 -> 0.085986  ΔT=-1.616e-03  (FO=-inf, SO=-1.616e-03) | E_p: mean=11.7798 min=10.0565 max=14.1577 | E_π̂=11.8046  ΔÊ=0  Var_π̂=0.45082  ζ̂=7654.92 | ESS=4.4 (3.5%)  S≈110.29 -> 109.741 | F(λ;T): 2.11813 -> F(λ;T_next): 2.30954 | grad_norm≈3.51
[WARN] Low ESS at step 382: ESS=4.4 (3.5% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0383] T=0.085986 -> 0.085865  ΔT=-1.212e-04  (FO=-1.212e-04, SO=-1.477e-03) | E_p: mean=11.7596 min=9.51064 max=14.1013 | E_π̂=11.1495  ΔÊ=0.610159  Var_π̂=0.501279  ζ̂=9170.01 | ESS=7.4 (5.8%)  S≈109.84 -> 108.003 | F(λ;T): 2.3149 -> F(λ;T_next): 2.37976 | grad_norm≈5.66
[WARN] Low ESS at step 383: ESS=7.4 (5.8% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0384] T=0.085865 -> 0.085627  ΔT=-2.374e-04  (FO=-2.374e-04, SO=-1.405e-03) | E_p: mean=11.6055 min=9.91658 max=14.3879 | E_π̂=11.2949  ΔÊ=0.310594  Var_π̂=0.550724  ζ̂=10131.5 | ESS=14.5 (11.3%)  S≈107.35 -> 106.143 | F(λ;T): 2.38789 -> F(λ;T_next): 2.37157 | grad_norm≈3.47
[0385] T=0.085627 -> 0.085509  ΔT=-1.184e-04  (FO=-1.184e-04, SO=-2.191e-03) | E_p: mean=11.4948 min=9.61381 max=13.4904 | E_π̂=10.8754  ΔÊ=0.619431  Var_π̂=0.223907  ζ̂=4165.01 | ESS=1.8 (1.4%)  S≈106.074 -> 109.345 | F(λ;T): 2.41198 -> F(λ;T_next): 2.39523 | grad_norm≈3.97
[WARN] Low ESS at step 385: ESS=1.8 (1.4% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0386] T=0.085509 -> 0.085418  ΔT=-9.075e-05  (FO=-9.075e-05, SO=-3.230e-03) | E_p: mean=11.8866 min=10.1299 max=13.7918 | E_π̂=11.0809  ΔÊ=0.805691  Var_π̂=0.102513  ζ̂=1917.49 | ESS=1.5 (1.2%)  S≈111.313 -> 106.092 | F(λ;T): 2.36835 -> F(λ;T_next): 2.38439 | grad_norm≈4.2
[WARN] Low ESS at step 386: ESS=1.5 (1.2% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0387] T=0.085418 -> 0.085347  ΔT=-7.102e-05  (FO=-7.102e-05, SO=-1.377e-03) | E_p: mean=11.4225 min=9.24203 max=14.2785 | E_π̂=10.3951  ΔÊ=1.02736  Var_π̂=0.561377  ζ̂=10545.1 | ESS=10.9 (8.5%)  S≈105.694 -> 106.301 | F(λ;T): 2.3943 -> F(λ;T_next): 2.41166 | grad_norm≈3.42
[WARN] Low ESS at step 387: ESS=10.9 (8.5% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0388] T=0.085347 -> 0.083108  ΔT=-2.239e-03  (FO=-inf, SO=-2.239e-03) | E_p: mean=11.4585 min=9.87426 max=13.2935 | E_π̂=11.4728  ΔÊ=0  Var_π̂=0.211661  ζ̂=3989.18 | ESS=4.5 (3.5%)  S≈105.822 -> 105.706 | F(λ;T): 2.42694 -> F(λ;T_next): 2.67994 | grad_norm≈4.62
[WARN] Low ESS at step 388: ESS=4.5 (3.5% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0389] T=0.083108 -> 0.082982  ΔT=-1.265e-04  (FO=-1.265e-04, SO=-1.059e-03) | E_p: mean=11.3398 min=9.5998 max=13.0752 | E_π̂=10.794  ΔÊ=0.545794  Var_π̂=0.851417  ζ̂=17847.1 | ESS=4.1 (3.2%)  S≈104.204 -> 104.993 | F(λ;T): 2.67956 -> F(λ;T_next): 2.66333 | grad_norm≈3.95
[WARN] Low ESS at step 389: ESS=4.1 (3.2% of 128). Consider increasing est_batch_size or relaxing w_clip.
