ng31303
==== Sun 28 Sep 2025 04:04:58 AM EDT | job 50267115 | node ng31303 ====
model= instance= sa_anneal=
SLURM_JOB_GPUS=1
CUDA_VISIBLE_DEVICES=0
0, GPU-1a287f03-a0ae-a34e-0169-62ebbbd530c8, NVIDIA A100-SXM4-40GB
=== KL-controlled VCA (IG-2) start ===
[cfg] T0=2  T_min=0.001  delta_kl=1.000e-02  mode=fo+so  inner_steps=10  w_clip=1000000.0  B_est=128  B_train=128
[0028] T=1.711 -> 1.7017  ΔT=-9.355e-03  (FO=-9.355e-03, SO=-2.017e-01) | E_p: mean=69.7578 min=63.8312 max=76.6625 | E_π̂=66.6281  ΔÊ=3.12962  Var_π̂=4.21365  ζ̂=0.491607 | ESS=29.1 (22.7%)  S≈496.331 -> 496.34 | F(λ;T): -779.485 -> F(λ;T_next): -774.921 | grad_norm≈7.06
[0029] T=1.7017 -> 1.6921  ΔT=-9.623e-03  (FO=-9.623e-03, SO=-2.097e-01) | E_p: mean=68.911 min=63.2409 max=75.0333 | E_π̂=65.902  ΔÊ=3.00909  Var_π̂=3.81285  ζ̂=0.454708 | ESS=34.0 (26.6%)  S≈496.378 -> 496.347 | F(λ;T): -775.767 -> F(λ;T_next): -770.35 | grad_norm≈5.26
[0030] T=1.6921 -> 1.6854  ΔT=-6.613e-03  (FO=-6.613e-03, SO=-1.452e-01) | E_p: mean=69.2119 min=61.1434 max=77.0114 | E_π̂=64.8827  ΔÊ=4.32919  Var_π̂=7.77268  ζ̂=0.948212 | ESS=12.6 (9.9%)  S≈496.272 -> 496.349 | F(λ;T): -770.511 -> F(λ;T_next): -767.032 | grad_norm≈5.41
[WARN] Low ESS at step 30: ESS=12.6 (9.9% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0031] T=1.6854 -> 1.6765  ΔT=-8.967e-03  (FO=-8.967e-03, SO=-1.818e-01) | E_p: mean=69.467 min=63.3802 max=75.3796 | E_π̂=66.2989  ΔÊ=3.1681  Var_π̂=4.88537  ζ̂=0.60539 | ESS=28.5 (22.3%)  S≈496.326 -> 496.402 | F(λ;T): -767.064 -> F(λ;T_next): -763.288 | grad_norm≈5.3
[0032] T=1.6765 -> 1.6699  ΔT=-6.573e-03  (FO=-6.573e-03, SO=-1.677e-01) | E_p: mean=69.2249 min=61.8177 max=77.6805 | E_π̂=64.9486  ΔÊ=4.27628  Var_π̂=5.61874  ζ̂=0.711284 | ESS=18.4 (14.4%)  S≈496.382 -> 496.335 | F(λ;T): -762.95 -> F(λ;T_next): -759.611 | grad_norm≈4.61
[0033] T=1.6699 -> 1.6647  ΔT=-5.222e-03  (FO=-5.222e-03, SO=-1.426e-01) | E_p: mean=69.2564 min=60.8974 max=77.8544 | E_π̂=63.9163  ΔÊ=5.34005  Var_π̂=7.64722  ζ̂=0.983404 | ESS=8.6 (6.8%)  S≈496.383 -> 496.383 | F(λ;T): -759.658 -> F(λ;T_next): -757.033 | grad_norm≈5.09
[WARN] Low ESS at step 33: ESS=8.6 (6.8% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0034] T=1.6647 -> 1.6558  ΔT=-8.862e-03  (FO=-8.862e-03, SO=-1.767e-01) | E_p: mean=69.0201 min=62.8183 max=76.1669 | E_π̂=65.8929  ΔÊ=3.12718  Var_π̂=4.92033  ζ̂=0.640713 | ESS=29.5 (23.0%)  S≈496.334 -> 496.33 | F(λ;T): -757.221 -> F(λ;T_next): -752.73 | grad_norm≈5.37
[0035] T=1.6558 -> 1.6477  ΔT=-8.134e-03  (FO=-8.134e-03, SO=-2.017e-01) | E_p: mean=69.5879 min=63.3034 max=75.1804 | E_π̂=66.2173  ΔÊ=3.37061  Var_π̂=3.69371  ζ̂=0.491364 | ESS=30.2 (23.6%)  S≈496.384 -> 496.366 | F(λ;T): -752.337 -> F(λ;T_next): -748.109 | grad_norm≈5.43
[0036] T=1.6477 -> 1.6397  ΔT=-8.008e-03  (FO=-8.008e-03, SO=-1.900e-01) | E_p: mean=69.2881 min=63.2387 max=75.6752 | E_π̂=65.8977  ΔÊ=3.3904  Var_π̂=4.08325  ζ̂=0.553991 | ESS=30.1 (23.6%)  S≈496.378 -> 496.392 | F(λ;T): -748.589 -> F(λ;T_next): -744.074 | grad_norm≈5.74
[0037] T=1.6397 -> 1.6329  ΔT=-6.769e-03  (FO=-6.769e-03, SO=-1.675e-01) | E_p: mean=69.2149 min=62.1971 max=75.724 | E_π̂=65.2431  ΔÊ=3.97175  Var_π̂=5.15429  ζ̂=0.713063 | ESS=18.5 (14.5%)  S≈496.366 -> 496.358 | F(λ;T): -744.668 -> F(λ;T_next): -741.307 | grad_norm≈4.96
[0038] T=1.6329 -> 1.6268  ΔT=-6.072e-03  (FO=-6.072e-03, SO=-1.364e-01) | E_p: mean=69.503 min=61.4966 max=76.2523 | E_π̂=65.1117  ΔÊ=4.3913  Var_π̂=7.64551  ζ̂=1.07536 | ESS=12.7 (9.9%)  S≈496.318 -> 496.366 | F(λ;T): -740.942 -> F(λ;T_next): -738.174 | grad_norm≈4.94
[WARN] Low ESS at step 38: ESS=12.7 (9.9% of 128). Consider increasing est_batch_size or relaxing w_clip.
[0039] T=1.6268 -> 1.6214  ΔT=-5.424e-03  (FO=-5.424e-03, SO=-1.520e-01) | E_p: mean=69.5736 min=61.8403 max=75.6773 | E_π̂=64.694  ΔÊ=4.87965  Var_π̂=6.06699  ζ̂=0.866145 | ESS=13.5 (10.6%)  S≈496.353 -> 496.34 | F(λ;T): -737.914 -> F(λ;T_next): -735.57 | grad_norm≈3.62
[0040] T=1.6214 -> 1.6157  ΔT=-5.737e-03  (FO=-5.737e-03, SO=-1.681e-01) | E_p: mean=69.1977 min=62.0132 max=75.0758 | E_π̂=64.6154  ΔÊ=4.58224  Var_π̂=4.89177  ζ̂=0.707759 | ESS=14.9 (11.6%)  S≈496.368 -> 496.382 | F(λ;T): -735.623 -> F(λ;T_next): -732.646 | grad_norm≈4.26
[0041] T=1.6157 -> 1.6086  ΔT=-7.086e-03  (FO=-7.086e-03, SO=-1.829e-01) | E_p: mean=69.4345 min=63.0881 max=76.0152 | E_π̂=65.7506  ΔÊ=3.68396  Var_π̂=4.07505  ζ̂=0.598012 | ESS=25.9 (20.2%)  S≈496.391 -> 496.353 | F(λ;T): -732.576 -> F(λ;T_next): -728.513 | grad_norm≈4.29
[0042] T=1.6086 -> 1.602  ΔT=-6.592e-03  (FO=-6.592e-03, SO=-1.491e-01) | E_p: mean=69.4181 min=62.3519 max=76.0138 | E_π̂=65.4928  ΔÊ=3.92531  Var_π̂=6.02109  ζ̂=0.899264 | ESS=17.3 (13.5%)  S≈496.37 -> 496.389 | F(λ;T): -729.041 -> F(λ;T_next): -725.743 | grad_norm≈4.11
